instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,rental_category,temp_category
12005,2012-05-20,Summer,1,5,9,0,0,0,Clear,0.62,0.6212,0.32,0.2537,129,184,313,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12006,2012-05-20,Summer,1,5,10,0,0,0,Clear,0.66,0.6212,0.34,0.2985,174,258,432,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12007,2012-05-20,Summer,1,5,11,0,0,0,Clear,0.66,0.6212,0.36,0.3284,258,323,581,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12008,2012-05-20,Summer,1,5,12,0,0,0,Clear,0.68,0.6364,0.36,0.3284,247,390,637,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12009,2012-05-20,Summer,1,5,13,0,0,0,Clear,0.7,0.6364,0.37,0.2836,244,363,607,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12010,2012-05-20,Summer,1,5,14,0,0,0,Clear,0.72,0.6515,0.39,0.3881,236,307,543,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12011,2012-05-20,Summer,1,5,15,0,0,0,Mist,0.7,0.6364,0.39,0.4179,246,256,502,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12012,2012-05-20,Summer,1,5,16,0,0,0,Clear,0.72,0.6515,0.42,0.3582,238,339,577,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12013,2012-05-20,Summer,1,5,17,0,0,0,Clear,0.72,0.6515,0.45,0.3284,209,340,549,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12014,2012-05-20,Summer,1,5,18,0,0,0,Clear,0.7,0.6515,0.51,0.3284,146,328,474,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12015,2012-05-20,Summer,1,5,19,0,0,0,Clear,0.66,0.6212,0.61,0.4179,142,260,402,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12016,2012-05-20,Summer,1,5,20,0,0,0,Clear,0.66,0.6212,0.61,0.4179,83,191,274,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12017,2012-05-20,Summer,1,5,21,0,0,0,Clear,0.64,0.6061,0.69,0.3881,51,182,233,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12018,2012-05-20,Summer,1,5,22,0,0,0,Clear,0.62,0.5909,0.73,0.3284,44,101,145,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12019,2012-05-20,Summer,1,5,23,0,0,0,Light Rain,0.6,0.5758,0.78,0.3582,32,54,86,506,2,1,5,0,0,0,0,0.620833,0.583967,0.530417,0.254367,2704,4425,7129,Tinggi,Panas
12020,2012-05-21,Summer,1,5,0,0,1,1,Light Rain,0.58,0.5455,0.88,0.2985,12,28,40,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12021,2012-05-21,Summer,1,5,1,0,1,1,Light Rain,0.58,0.5455,0.88,0.3582,4,11,15,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12022,2012-05-21,Summer,1,5,2,0,1,1,Light Rain,0.56,0.5303,0.94,0.2537,2,9,11,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12023,2012-05-21,Summer,1,5,3,0,1,1,Mist,0.56,0.5303,0.88,0.2985,0,2,2,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12024,2012-05-21,Summer,1,5,4,0,1,1,Light Rain,0.56,0.5303,0.88,0.2985,2,5,7,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12025,2012-05-21,Summer,1,5,5,0,1,1,Light Rain,0.56,0.5303,0.88,0.2985,1,14,15,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12026,2012-05-21,Summer,1,5,6,0,1,1,Light Rain,0.56,0.5303,0.88,0.2985,3,76,79,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12027,2012-05-21,Summer,1,5,7,0,1,1,Light Rain,0.56,0.5303,0.88,0.2985,7,146,153,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12028,2012-05-21,Summer,1,5,8,0,1,1,Light Rain,0.56,0.5303,0.88,0.2537,12,258,270,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12029,2012-05-21,Summer,1,5,9,0,1,1,Light Rain,0.56,0.5303,0.88,0.2239,14,172,186,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12030,2012-05-21,Summer,1,5,10,0,1,1,Light Rain,0.58,0.5455,0.88,0.2836,28,71,99,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12031,2012-05-21,Summer,1,5,11,0,1,1,Mist,0.6,0.5606,0.83,0.1642,24,82,106,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12032,2012-05-21,Summer,1,5,12,0,1,1,Mist,0.6,0.5606,0.83,0.2537,46,124,170,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12033,2012-05-21,Summer,1,5,13,0,1,1,Light Rain,0.6,0.5606,0.83,0.2537,49,135,184,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12034,2012-05-21,Summer,1,5,14,0,1,1,Light Rain,0.6,0.5606,0.83,0.194,45,135,180,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12035,2012-05-21,Summer,1,5,15,0,1,1,Mist,0.64,0.6061,0.73,0.194,67,158,225,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12036,2012-05-21,Summer,1,5,16,0,1,1,Mist,0.64,0.6061,0.73,0.2537,46,269,315,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12037,2012-05-21,Summer,1,5,17,0,1,1,Mist,0.66,0.6212,0.69,0.2537,40,468,508,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12038,2012-05-21,Summer,1,5,18,0,1,1,Clear,0.64,0.6061,0.73,0.1045,52,478,530,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12039,2012-05-21,Summer,1,5,19,0,1,1,Clear,0.66,0.6212,0.69,0.0896,57,391,448,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12040,2012-05-21,Summer,1,5,20,0,1,1,Clear,0.64,0.6061,0.69,0.1343,44,292,336,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12041,2012-05-21,Summer,1,5,21,0,1,1,Clear,0.62,0.6061,0.69,0.0896,31,210,241,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12042,2012-05-21,Summer,1,5,22,0,1,1,Mist,0.62,0.5909,0.73,0.1642,26,116,142,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12043,2012-05-21,Summer,1,5,23,0,1,1,Clear,0.62,0.5909,0.73,0.2836,18,79,97,507,2,1,5,0,1,1,2,0.598333,0.565667,0.81125,0.233204,630,3729,4359,Sedang,Sejuk
12044,2012-05-22,Summer,1,5,0,0,2,1,Clear,0.58,0.5455,0.83,0.2537,10,26,36,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12045,2012-05-22,Summer,1,5,1,0,2,1,Mist,0.58,0.5455,0.83,0.1343,11,16,27,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12046,2012-05-22,Summer,1,5,2,0,2,1,Mist,0.58,0.5455,0.83,0.1045,1,10,11,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12047,2012-05-22,Summer,1,5,3,0,2,1,Mist,0.58,0.5455,0.83,0.1045,0,5,5,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12048,2012-05-22,Summer,1,5,4,0,2,1,Mist,0.56,0.5303,0.88,0.1642,0,7,7,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12049,2012-05-22,Summer,1,5,5,0,2,1,Light Rain,0.56,0.5303,0.88,0.194,0,17,17,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12050,2012-05-22,Summer,1,5,6,0,2,1,Light Rain,0.56,0.5303,0.88,0.1045,8,129,137,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12051,2012-05-22,Summer,1,5,7,0,2,1,Light Rain,0.56,0.5303,0.88,0.1045,9,315,324,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12052,2012-05-22,Summer,1,5,8,0,2,1,Mist,0.56,0.5303,0.88,0.1343,20,570,590,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12053,2012-05-22,Summer,1,5,9,0,2,1,Mist,0.6,0.5606,0.83,0.1045,46,287,333,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12054,2012-05-22,Summer,1,5,10,0,2,1,Mist,0.6,0.5758,0.78,0.0896,52,148,200,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12055,2012-05-22,Summer,1,5,11,0,2,1,Mist,0.6,0.5758,0.78,0.194,39,150,189,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12056,2012-05-22,Summer,1,5,12,0,2,1,Mist,0.62,0.5909,0.78,0.1045,76,178,254,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12057,2012-05-22,Summer,1,5,13,0,2,1,Mist,0.64,0.6061,0.73,0.194,48,195,243,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12058,2012-05-22,Summer,1,5,14,0,2,1,Mist,0.64,0.6061,0.73,0.1045,73,149,222,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12059,2012-05-22,Summer,1,5,15,0,2,1,Clear,0.7,0.6515,0.61,0.0896,54,191,245,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12060,2012-05-22,Summer,1,5,16,0,2,1,Clear,0.68,0.6364,0.61,0.1045,70,316,386,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12061,2012-05-22,Summer,1,5,17,0,2,1,Clear,0.72,0.6667,0.54,0.194,69,716,785,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12062,2012-05-22,Summer,1,5,18,0,2,1,Clear,0.68,0.6364,0.61,0.1343,76,709,785,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12063,2012-05-22,Summer,1,5,19,0,2,1,Clear,0.66,0.6212,0.69,0.2239,44,320,364,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12064,2012-05-22,Summer,1,5,20,0,2,1,Clear,0.64,0.6061,0.73,0.2537,54,319,373,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12065,2012-05-22,Summer,1,5,21,0,2,1,Clear,0.62,0.5909,0.78,0.1343,28,233,261,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12066,2012-05-22,Summer,1,5,22,0,2,1,Clear,0.62,0.5909,0.73,0.0896,17,157,174,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12067,2012-05-22,Summer,1,5,23,0,2,1,Clear,0.62,0.5909,0.73,0.1045,14,91,105,508,2,1,5,0,2,1,2,0.615,0.580825,0.765833,0.118167,819,5254,6073,Tinggi,Panas
12068,2012-05-23,Summer,1,5,0,0,3,1,Clear,0.62,0.5909,0.78,0.1343,19,28,47,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12069,2012-05-23,Summer,1,5,1,0,3,1,Clear,0.6,0.5606,0.83,0.1642,23,9,32,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12070,2012-05-23,Summer,1,5,2,0,3,1,Mist,0.6,0.5606,0.83,0.1642,2,10,12,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12071,2012-05-23,Summer,1,5,3,0,3,1,Clear,0.6,0.5758,0.78,0.1045,0,5,5,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12072,2012-05-23,Summer,1,5,4,0,3,1,Light Rain,0.58,0.5455,0.83,0.194,0,3,3,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12073,2012-05-23,Summer,1,5,5,0,3,1,Light Rain,0.56,0.5303,0.88,0.2537,6,29,35,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12074,2012-05-23,Summer,1,5,6,0,3,1,Clear,0.56,0.5303,0.88,0.1045,6,154,160,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12075,2012-05-23,Summer,1,5,7,0,3,1,Clear,0.58,0.5455,0.83,0.194,16,452,468,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12076,2012-05-23,Summer,1,5,8,0,3,1,Clear,0.58,0.5455,0.83,0.194,38,681,719,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12077,2012-05-23,Summer,1,5,9,0,3,1,Mist,0.62,0.5909,0.78,0.194,39,258,297,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12078,2012-05-23,Summer,1,5,10,0,3,1,Clear,0.62,0.5909,0.78,0.0896,52,139,191,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12079,2012-05-23,Summer,1,5,11,0,3,1,Clear,0.64,0.6061,0.73,0.194,46,151,197,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12080,2012-05-23,Summer,1,5,12,0,3,1,Mist,0.66,0.6212,0.69,0.0896,42,206,248,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12081,2012-05-23,Summer,1,5,13,0,3,1,Mist,0.66,0.6212,0.74,0.1642,69,201,270,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12082,2012-05-23,Summer,1,5,14,0,3,1,Clear,0.68,0.6364,0.65,0.1343,67,181,248,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12083,2012-05-23,Summer,1,5,15,0,3,1,Mist,0.7,0.6515,0.61,0.194,65,192,257,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12084,2012-05-23,Summer,1,5,16,0,3,1,Light Rain,0.7,0.6515,0.61,0.0896,62,216,278,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12085,2012-05-23,Summer,1,5,17,0,3,1,Light Rain,0.64,0.6061,0.69,0.1045,45,240,285,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12086,2012-05-23,Summer,1,5,18,0,3,1,Light Rain,0.64,0.6061,0.69,0.1045,31,296,327,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12087,2012-05-23,Summer,1,5,19,0,3,1,Mist,0.62,0.5758,0.83,0.1642,40,336,376,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12088,2012-05-23,Summer,1,5,20,0,3,1,Mist,0.62,0.5758,0.83,0.0896,28,267,295,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12089,2012-05-23,Summer,1,5,21,0,3,1,Mist,0.62,0.5758,0.83,0.194,24,221,245,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12090,2012-05-23,Summer,1,5,22,0,3,1,Mist,0.62,0.5758,0.83,0.1642,23,136,159,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12091,2012-05-23,Summer,1,5,23,0,3,1,Clear,0.6,0.5606,0.83,0.1343,23,83,106,509,2,1,5,0,3,1,2,0.621667,0.584612,0.774583,0.102,766,4494,5260,Sedang,Panas
12092,2012-05-24,Summer,1,5,0,0,4,1,Clear,0.6,0.5606,0.83,0.0896,7,49,56,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12093,2012-05-24,Summer,1,5,1,0,4,1,Clear,0.6,0.5455,0.88,0.0896,9,21,30,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12094,2012-05-24,Summer,1,5,2,0,4,1,Clear,0.6,0.5455,0.88,0.194,1,15,16,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12095,2012-05-24,Summer,1,5,3,0,4,1,Mist,0.6,0.5455,0.88,0.1045,1,3,4,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12096,2012-05-24,Summer,1,5,4,0,4,1,Mist,0.6,0.5455,0.88,0.1642,0,5,5,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12097,2012-05-24,Summer,1,5,5,0,4,1,Mist,0.6,0.5455,0.88,0.1642,1,29,30,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12098,2012-05-24,Summer,1,5,6,0,4,1,Mist,0.6,0.5455,0.88,0.1642,10,146,156,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12099,2012-05-24,Summer,1,5,7,0,4,1,Clear,0.6,0.5606,0.83,0.1045,22,393,415,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12100,2012-05-24,Summer,1,5,8,0,4,1,Clear,0.62,0.5909,0.73,0.1343,33,659,692,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12101,2012-05-24,Summer,1,5,9,0,4,1,Clear,0.62,0.5909,0.73,0.1642,34,267,301,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12102,2012-05-24,Summer,1,5,10,0,4,1,Clear,0.64,0.6061,0.65,0.1343,47,138,185,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12103,2012-05-24,Summer,1,5,11,0,4,1,Clear,0.66,0.6212,0.65,0.1343,61,160,221,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12104,2012-05-24,Summer,1,5,12,0,4,1,Clear,0.7,0.6515,0.58,0.1045,76,213,289,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12105,2012-05-24,Summer,1,5,13,0,4,1,Clear,0.72,0.6667,0.54,0.1642,69,233,302,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12106,2012-05-24,Summer,1,5,14,0,4,1,Clear,0.74,0.6818,0.55,0.2239,72,180,252,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12107,2012-05-24,Summer,1,5,15,0,4,1,Clear,0.74,0.6818,0.55,0.2537,69,222,291,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12108,2012-05-24,Summer,1,5,16,0,4,1,Clear,0.74,0.6818,0.55,0.3582,61,329,390,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12109,2012-05-24,Summer,1,5,17,0,4,1,Clear,0.74,0.6818,0.55,0.2836,120,678,798,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12110,2012-05-24,Summer,1,5,18,0,4,1,Clear,0.72,0.6667,0.54,0.3284,118,634,752,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12111,2012-05-24,Summer,1,5,19,0,4,1,Clear,0.7,0.6515,0.61,0.2985,76,416,492,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12112,2012-05-24,Summer,1,5,20,0,4,1,Mist,0.66,0.6212,0.69,0.2836,55,343,398,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12113,2012-05-24,Summer,1,5,21,0,4,1,Light Rain,0.64,0.5909,0.78,0.1642,48,237,285,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12114,2012-05-24,Summer,1,5,22,0,4,1,Mist,0.64,0.5909,0.78,0.1045,33,210,243,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12115,2012-05-24,Summer,1,5,23,0,4,1,Mist,0.64,0.5909,0.78,0.1343,36,131,167,510,2,1,5,0,4,1,0,0.655,0.6067,0.716667,0.172896,1059,5711,6770,Tinggi,Panas
12116,2012-05-25,Summer,1,5,0,0,5,1,Clear,0.62,0.5758,0.83,0.1343,10,63,73,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12117,2012-05-25,Summer,1,5,1,0,5,1,Clear,0.62,0.5758,0.83,0.0896,8,34,42,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12118,2012-05-25,Summer,1,5,2,0,5,1,Mist,0.62,0.5758,0.83,0.194,7,16,23,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12119,2012-05-25,Summer,1,5,3,0,5,1,Mist,0.62,0.5606,0.88,0.1045,8,6,14,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12120,2012-05-25,Summer,1,5,4,0,5,1,Mist,0.62,0.5606,0.88,0.194,3,6,9,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12121,2012-05-25,Summer,1,5,5,0,5,1,Mist,0.62,0.5606,0.88,0.0896,2,28,30,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12122,2012-05-25,Summer,1,5,6,0,5,1,Mist,0.62,0.5606,0.88,0.1045,5,108,113,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12123,2012-05-25,Summer,1,5,7,0,5,1,Mist,0.62,0.5606,0.88,0.1642,7,352,359,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12124,2012-05-25,Summer,1,5,8,0,5,1,Mist,0.64,0.5758,0.89,0.1045,32,551,583,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12125,2012-05-25,Summer,1,5,9,0,5,1,Mist,0.64,0.5758,0.89,0.1343,52,288,340,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12126,2012-05-25,Summer,1,5,10,0,5,1,Clear,0.68,0.6364,0.79,0.1642,69,163,232,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12127,2012-05-25,Summer,1,5,11,0,5,1,Clear,0.68,0.6364,0.79,0.1343,90,193,283,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12128,2012-05-25,Summer,1,5,12,0,5,1,Clear,0.72,0.6818,0.66,0.1045,84,237,321,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12129,2012-05-25,Summer,1,5,13,0,5,1,Clear,0.74,0.6818,0.62,0.1343,86,247,333,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12130,2012-05-25,Summer,1,5,14,0,5,1,Clear,0.74,0.6818,0.58,0.1343,104,263,367,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
12131,2012-05-25,Summer,1,5,15,0,5,1,Clear,0.76,0.7121,0.62,0.194,106,360,466,511,2,1,5,0,5,1,0,0.68,0.627529,0.747083,0.14055,1417,5317,6734,Tinggi,Panas
